species,category,growth_type,height_m,SLA_mm2_mg.1,seed_dry_mass_mg,upper_slope,lower_slope,ridge_summit,valley_flatland,NA
Rhaponticum uniflorum,Aster_native,herbaceous,1.304403699750429,-0.8025049660985505,0.4487959278885566,1,1,0,0,0
Corchoropsis psilocarpa,native,herbaceous,0.1426451447624541,0.1856733998464069,0.28079308494968647,1,0,1,0,0
Pinellia ternata,native,herbaceous,-0.2636369847333212,0.9505710626892163,1.457750216527155,1,1,1,1,0
Polygala japonica,native,herbaceous,0.11518503158409318,0.490286156864547,0.505177668263013,0,1,0,0,0
Asparagus oligoclonos,native,herbaceous,-0.40821711893445767,-0.4841966382285447,2.094343436076169,1,0,0,1,0
Festuca ovina,native,herbaceous,-0.4458384505083671,-1.295710706492263,-0.11941995093412071,1,1,1,1,0
Artemisia capillaris,Aster_native,herbaceous,1.4721858573293618,-1.0984193430502684,-2.1717588741082836,1,1,1,0,0
Bromus japonicus,native,herbaceous,-0.3967586268384924,-3.2833824586144496,0.5090286107412306,1,1,1,1,0
Potentilla chinensis,native,herbaceous,-1.5466081425884692,-1.8009507145154544,-1.0703848360726238,1,0,1,0,0
Stipa pekinensis,native,herbaceous,1.2502618017107905,-1.8411178238747035,-0.5608683682972398,1,1,1,1,0
Botrychium ternatum,native,herbaceous,-0.45655574020347534,0.3605020074642256,0.6053992804693007,1,1,1,1,1
Polygonum posumbu,native,herbaceous,0.5264132650617073,0.8428432420862423,0.10082909827746686,1,1,0,1,0
Lespedeza tomentosa,native,herbaceous,0.461725268741407,-2.2509013976931596,0.2484840308182552,0,1,0,0,0
Dryopteris bissetiana,native,herbaceous,0.35155624198463553,-0.01293815160738312,0.025077344533973398,1,1,0,1,0
Asperula maximowiczii,native,herbaceous,1.2672874030177086,-0.00147016510146114,-0.23691157130438842,1,1,1,1,0
Liriope platyphylla,native,herbaceous,-1.597602415430908,-0.4701830662566464,1.2928391452116768,1,1,1,1,0
Polygonatum involucratum,native,herbaceous,-0.7576643362827091,-0.5123181970594081,1.6835700142815844,1,1,1,1,0
Artemisia montana,Aster_native,herbaceous,1.1718030672976474,-1.9637386592383057,-1.9801050557336592,1,1,1,1,0
Dioscorea tokoro,native,herbaceous,-0.38587574838410216,1.5052789958258106,1.4396886015830272,1,1,1,1,0
Arisaema heterophyllum,native,herbaceous,-0.282335074633851,0.9483374835082067,1.533435581685932,1,1,1,1,0
Chloranthus japonicus,native,herbaceous,-0.5770425858423591,2.080849747108378,0.17147997418531144,1,1,1,1,1
Carex okamotoi,native,herbaceous,-1.3721414086475545,0.500085673288878,-0.45630786796102757,1,1,1,1,0
Agastache rugosa,native,herbaceous,-0.8229593302354768,-0.48023155009613455,-0.7609606157869214,1,1,1,1,0
Muhlenbergia japonica,native,herbaceous,-0.020444213704161437,-0.9696811852223708,-0.7198924092912913,0,1,0,0,0
Artemisia feddei,Aster_native,herbaceous,1.3113627675577975,-2.1364599246363207,-2.1082296290145193,1,1,0,0,0
Carex forficula,native,herbaceous,-1.2656989505252807,-0.7243259893359716,-0.21478220370301124,1,1,0,1,0
Aristolochia contorta,native,herbaceous,-0.6596957208085784,1.3075823707857483,0.478726334893147,1,1,0,1,0
Deparia conilii,native,herbaceous,0.8477381114900132,-0.056034497268884285,0.054352682995334904,1,1,0,1,0
Sasa japonica,native,herbaceous,3.752536283382711,-2.3080040722484094,-0.6497215671996596,1,1,1,0,0
Chamaecrista nomame,native,herbaceous,0.7967736569640436,-0.13532080420954262,0.8397379433555906,0,1,1,1,0
Melampyrum roseum,native,herbaceous,-1.1885663744198056,-0.6426287139318689,-1.1284084445031133,1,1,1,1,0
Polygonum longisetum,native,herbaceous,0.5395626440551041,1.1117344953278254,0.01826328637380625,1,1,1,1,0
Angelica gigas,native,herbaceous,0.027269085356634047,0.5977288991516245,0.6284226057977302,1,1,1,1,0
Dryopteris erythrosora,native,herbaceous,0.3238105964472211,-0.0022915756318919196,0.025077344533973398,1,1,1,1,1
Phragmites communis,native,herbaceous,2.002881190410068,-2.128830503926387,-1.6651761330336545,1,1,0,1,0
Isachne globosa,native,herbaceous,0.4829751247743819,-0.7099162568580509,-0.4253591991530552,1,1,0,0,0
Moliniopsis japonica,native,herbaceous,0.5817035683857594,-0.5034473309215894,-0.1406303321204796,1,0,1,1,0
Lobelia sessilifolia,native,herbaceous,-1.2075832390205912,-0.22324288283088178,-0.482985748040805,1,0,0,0,0
Scutellaria indica,native,herbaceous,1.25523787968454,-0.9138172860333958,-1.5270493755821115,1,1,1,1,1
Euphorbia esula,native,herbaceous,-0.852388582983269,1.1342133945244475,-0.5609404480181129,1,0,0,0,0
Artemisia sylvatica,Aster_native,herbaceous,1.1718030672976474,-1.9560230741195588,-1.9583872213829423,1,1,1,0,0
Ophiopogon japonicus,native,herbaceous,-0.6536491797594217,-0.454200318329746,2.444391349091597,1,1,1,1,0
Patrinia scabiosifolia,native,herbaceous,-0.7630612618737016,0.9532260398662719,-0.3250154738980301,1,1,1,1,0
Liparis kumokiri,native,herbaceous,-0.32877199267543394,-0.22994527431849154,1.1541105080748684,1,1,1,1,0
Pentarhizidium orientale,native,herbaceous,0.8794266405349452,-0.06260997393060931,0.034145293683559626,1,1,0,1,0
Eupatorium rugosum,Aster_exotic,herbaceous,1.3011029459168735,-3.8566314458872077,-2.482551418878986,1,1,1,1,0
Polygonum praetermissum,native,herbaceous,0.5502983436768839,1.0667070890561428,0.7194003774851551,0,1,0,0,0
Dryopteris crassirhizoma,native,herbaceous,0.35155624198463553,-0.01293815160738312,0.025077344533973398,1,1,1,1,1
Dryopteris parasitica,native,herbaceous,0.35155624198463553,-0.01293815160738312,0.025077344533973398,1,1,0,1,0
Paris verticillata,native,herbaceous,-0.5625427572425317,0.7159494325185085,1.892651671499925,1,1,1,1,0
Carex gifuensis,native,herbaceous,-1.96048128523133,0.19967741118158597,-0.746708077737021,1,1,1,1,0
Phegopteris connectilis,native,herbaceous,0.6889214600452834,0.15677616299959288,-0.050228330853713435,1,1,0,1,0
Erythronium japonicum,native,herbaceous,-0.5712921366107313,0.7313501639935036,1.560823139223027,1,1,1,1,0
Dryopteris lacera,native,herbaceous,0.35155624198463553,-0.01293815160738312,0.025077344533973398,1,1,1,1,1
Lygodium japonicum,native,herbaceous,-0.15588058769554436,-0.05997291950558549,0.563924791887828,1,1,1,1,0
Astragalus membranaceus,native,herbaceous,-0.7053549514892774,1.0797758559515582,1.1310880816308957,1,1,0,0,0
Carex japonica,native,herbaceous,-1.256011629879534,-0.7150245802665096,-0.12683896613606216,1,1,0,1,0
Sanicula chinensis,native,herbaceous,0.19032952280097182,2.518792518886971,0.0959608046025982,1,1,1,1,0
Iris sanguinea,native,herbaceous,-0.1034858706885487,-0.19911568112992922,1.3230439856548242,1,1,1,1,0
Allium thunbergii,native,herbaceous,-0.5314311330677032,-0.4660718545232939,0.6978058088578839,1,1,1,1,0
Elsholtzia splendens,native,herbaceous,0.27566346842817147,-0.7746288025103776,-1.0039076516435212,1,1,1,1,0
Corydalis ochotensis,native,herbaceous,-0.4686665991249492,0.5650800772665899,0.3611827516631862,1,1,0,1,1
Polygonum perfoliatum,native,herbaceous,0.6989342997933785,0.8510610951997502,1.86641098029966,1,1,1,1,0
Arthraxon hispidus,native,herbaceous,0.31607466835191134,-0.4346186942595761,0.016441554717450593,1,1,1,1,0
Mosla dianthera,native,herbaceous,0.27566346842817147,-0.7746288025103776,-1.0159097731215907,1,1,0,0,0
Dioscorea tenuipes,native,herbaceous,-0.38587574838410216,1.5052789958258106,1.4396886015830272,1,1,1,1,0
Chrysosplenium grayanum,native,herbaceous,-1.0528345112081725,1.0354949515901124,-0.9143704706121731,1,1,0,1,0
Breea segetum,Aster_native,herbaceous,0.9518828300034337,-1.2849287343211824,0.029284728796257698,0,1,1,0,0
Carpesium macrocephalum,Aster_native,herbaceous,0.25666008381266847,0.1953832433501447,-0.9318149748240281,1,1,1,1,0
Swertia squarrosa,native,herbaceous,1.477604545777825,-0.039838847568059804,-1.202071495365244,0,0,1,0,0
Phragmites japonicus,native,herbaceous,0.8556590543067661,-1.3637142004166216,-0.9532865353783756,1,1,1,1,0
Corydalis remota,native,herbaceous,-0.4914558193553067,0.6478430042326999,0.30338365453972305,1,1,1,1,0
Pseudognaphalium affine,Aster_native,herbaceous,0.37005910548523063,0.2080658824972477,-1.9673241110965511,1,1,0,0,0
Sanguisorba hakusanensis,native,herbaceous,0.03585648707172728,-0.8727336523384484,0.025655166155456773,1,1,1,0,0
Hepatica asiatica,native,herbaceous,-2.34269446904743,1.1606982654257036,0.6553901243354403,1,1,1,1,0
Rubia chinensis,native,herbaceous,1.4934523219572584,-0.029065380945990083,-0.4384005367919639,1,1,0,1,0
Crepidiastrum sonchifolium,Aster_native,herbaceous,0.8882420041286733,0.13841286598172237,-1.3436655853293444,1,1,1,1,0
Thelypteris japonica,native,herbaceous,0.6680068025866647,0.15750155137656174,-0.011602467112315381,1,1,1,1,0
Mitchella undulata,native,herbaceous,1.381449353175194,-0.023226421069707306,-1.2478500025762886,1,1,1,0,1
Carex sabynensis,native,herbaceous,-1.3076826978641918,-0.7570563258198544,-0.20914532972212566,1,1,0,1,0
Saussurea seoulensis,Aster_native,herbaceous,1.05867721639794,-0.7549816144544951,0.4612365621946589,1,1,1,1,0
Polygonum pubescens,native,herbaceous,0.5226033357729396,1.008548948519412,0.5531907800217021,1,0,0,0,0
Dicentra spectabilis,native,herbaceous,-0.5201818649136188,0.6601201011127523,0.3104560598117451,1,0,0,1,0
Caulophyllum robustum,native,herbaceous,-0.49300486137738836,0.5817838787663746,0.32060045552927086,1,1,0,1,0
Lilium lancifolium,native,herbaceous,-0.5712921366107313,0.703786382921999,1.811586475120913,1,1,1,1,0
Athyrium sinense,native,herbaceous,0.8241955965605126,-0.048874927665027205,0.050536889884258356,1,1,1,1,0
Salvia chanroenica,native,herbaceous,-0.0033576914677945313,-0.8758216299906071,-0.6952459512717704,1,1,0,0,0
Actaea asiatica,native,herbaceous,-0.30711080829955223,0.25461044627689033,0.46834069396224326,1,1,1,1,0
Galium trachyspermum,native,herbaceous,0.5500218024332668,0.16426244119423852,-1.1662896755050602,1,1,1,1,0
Cimicifuga dahurica,native,herbaceous,-0.4620348003890698,0.3496553123438218,0.33079546655133013,1,1,0,1,0
Dennstaedtia wilfordii,native,herbaceous,-0.20214785999689835,-0.1226448903399502,0.35247782625242313,1,1,0,1,1
Chloranthus fortunei,native,herbaceous,-0.6895823875308759,1.3075823707857483,0.478726334893147,1,0,0,0,1
Arisaema peninsulae,native,herbaceous,-0.22154767393069208,0.9206825268998042,1.8974397927830584,1,1,1,1,0
Aconitum jaluense,native,herbaceous,-0.30711080829955223,0.25461044627689033,0.46834069396224326,1,1,1,1,1
Polygonatum inflatum,native,herbaceous,-0.7576643362827091,-0.5123181970594081,1.6835700142815844,1,1,1,1,0
Asperula odorata,native,herbaceous,1.2672874030177086,-0.00147016510146114,-0.23691157130438842,1,1,0,1,0
Onoclea sensibilis,native,herbaceous,0.8794266405349452,-0.06260997393060931,0.034145293683559626,1,1,1,1,1
Fallopia dentatoalata,native,herbaceous,1.2162863107218476,0.6196073541119543,0.2830395997643796,1,0,0,1,0
Lithospermum erythrorhizon,native,herbaceous,0.3041141116203492,-0.02483211461613406,-0.5871425322419214,1,1,1,1,0
Jeffersonia dubia,native,herbaceous,-0.4551034515805863,0.58373531647926,0.34836940256220483,1,0,0,0,0
Cymopterus melanotilingia,native,herbaceous,0.13825471540442852,0.7336846049834076,0.6476209778151896,1,1,1,1,0
Melica nutans,native,herbaceous,0.1536596694300282,-1.852710326558739,-0.10963993760170827,1,0,0,1,0
Coreanomecon hylomeconoides,native,herbaceous,-0.5304785089467506,0.6563556423455704,0.31942900353314807,1,0,0,1,0
Cynanchum ascyrifolium,native,herbaceous,1.477604545777825,-0.039838847568059804,-1.1614245659288323,1,1,1,1,0
Viola phalacrocarpa,native,herbaceous,-1.6550532051606297,0.7924400117040054,-0.22781933151738018,1,1,0,1,0
Euchiton japonicus,Aster_native,herbaceous,0.40703428726465546,0.1686497854992541,-2.764030539018962,1,1,0,0,0
Hieracium umbellatum,Aster_native,herbaceous,0.10498631261607323,-0.8077747626137884,-0.7543088613893383,1,1,0,0,0
Adenophora remotiflora,native,herbaceous,-1.1261180255995296,0.734042819061713,-0.6999526997732675,1,1,1,1,0
Circaea cordata,native,herbaceous,0.33102314653464343,-0.005266138916127804,0.6084495018546066,1,0,0,1,0
Salvia japonica,native,herbaceous,-0.0033576914677945313,-0.8758216299906071,-0.6952459512717704,1,1,1,0,0
Viola grypoceras,native,herbaceous,-1.903822699045227,0.8579183754900124,0.10413429885710147,1,1,1,1,0
Silene seoulensis,native,herbaceous,0.42440789989756983,0.3427436181089121,-0.718561291149438,1,0,1,0,0
Diarrhena japonica,native,herbaceous,-0.07369848852838226,-1.957620044643404,-0.030229474564715905,1,1,1,1,1
Paeonia obovata,native,herbaceous,-1.0047845970761333,1.0845113069131413,-0.7343908825011708,1,1,0,1,0
Platanthera ussuriensis,native,herbaceous,-0.03649289977038131,-0.22657461996192388,1.2233709558170025,1,0,0,0,0
Lathyrus davidii,native,herbaceous,-0.9042289100517076,1.0722703634901694,1.2025294102928457,1,1,1,1,0
Melampyrum setaceum,native,herbaceous,-0.29102548569427006,-0.661699336140166,-1.1296710445733367,1,0,1,0,0
Leontopodium leontopodioides,Aster_native,herbaceous,0.4166387503062846,0.25101480583038455,-2.045814192618656,0,0,1,0,0
Cardamine amariformis,native,herbaceous,-0.6982474797839678,1.216639319690691,-1.4783300169655489,1,0,0,1,0
Cardamine leucantha,native,herbaceous,-0.8991057740133698,1.003598658573439,-1.3940877659563542,1,1,1,1,0
Carpesium divaricatum,Aster_native,herbaceous,0.3080537311513932,0.2005428191722847,-0.9936736805879899,1,1,0,1,0
Angelica reflexa,native,herbaceous,0.1336373018650388,0.6076401267883288,0.6093479747360295,1,0,0,0,0
Rumex acetosa,native,herbaceous,-0.0023483336723318757,0.12978363152188388,-0.2687352550802151,1,1,0,1,0
Taraxacum officinale,Aster_exotic,herbaceous,0.9927348566241484,0.05857958624119244,-1.5526108346474279,0,1,0,1,0
Aster pilosus,Aster_exotic,herbaceous,1.4991616489310344,-1.83582548287595,-1.1451922700379291,1,1,1,1,0
Pseudostellaria setulosa,native,herbaceous,0.3881377394148709,0.9353404885832418,-0.7308315534326755,1,1,0,1,0
Cuscuta australis,native,herbaceous,1.2213049386003996,-0.0024633776410146304,-0.8475824111141558,0,1,0,0,0
Pilea japonica,native,herbaceous,-0.9769110113555276,1.1413298281527888,0.9851706508733299,1,1,0,1,1
Galinsoga quadriradiata,Aster_exotic,herbaceous,2.366273049970105,-3.1363434200334352,-0.4173588835849951,1,1,0,1,0
Aster yomena,Aster_native,herbaceous,1.5294122115748356,-1.9089539477890405,-1.1451922700379291,1,1,1,1,0
Circaea mollis,native,herbaceous,0.33102314653464343,-0.005266138916127804,0.6084495018546066,1,1,0,1,0
Kummerowia striata,native,herbaceous,-1.3232326789566806,0.9079078440739138,0.2969998744109741,1,0,0,1,0
Corchoropsis tomentosa,native,herbaceous,0.1426451447624541,0.1856733998464069,0.28079308494968647,1,1,0,0,0
Deparia japonica,native,herbaceous,0.8477381114900132,-0.056034497268884285,0.054352682995334904,1,1,1,1,1
Asarum maculatum,native,herbaceous,-0.6596957208085784,1.3053220390924642,0.5154193667611662,1,0,1,1,0
Pseudostellaria davidii,native,herbaceous,0.6552826657279565,0.8354387034794126,-0.7879859078102871,1,1,1,1,0
Polygonatum lasianthum,native,herbaceous,-0.7576643362827091,-0.5123181970594081,1.6835700142815844,1,1,1,1,0
Phaenosperma globosum,native,herbaceous,1.4896171991444327,-1.769749812796018,-0.5376684816668381,1,1,1,0,0
Pinellia tripartita,native,herbaceous,-0.2636369847333212,0.9505710626892163,1.457750216527155,0,0,1,0,0
Dunbaria villosa,native,herbaceous,-0.9042289100517076,1.0722703634901694,1.210741812655138,1,1,0,0,0
Oreorchis patens,native,herbaceous,-0.35988582552855436,-0.2555178594632858,1.1432650128877762,1,1,1,1,0
Pilea peploides,native,herbaceous,-0.9769110113555276,1.1413298281527888,0.9851706508733299,1,1,0,1,0
Pilea mongolica,native,herbaceous,-0.9455547944503672,1.370248956599264,0.4357748162144075,1,1,1,1,0
Dianthus chinensis,native,herbaceous,-0.28154101606818804,0.1332249368969632,-1.2074413809563063,1,1,0,1,0
Dontostemon dentatus,native,herbaceous,-0.05411949116983182,0.5606335340451317,-1.1879027604645611,0,1,0,0,0
Carex neurocarpa,native,herbaceous,-1.365331337177546,0.4040759851385311,-0.31958452265844794,0,1,1,0,0
Polygala tenuifolia,native,herbaceous,0.11518503158409318,0.490286156864547,0.505177668263013,0,1,0,0,0
Euphorbia sieboldiana,native,herbaceous,-0.852388582983269,1.1342133945244475,-0.5609404480181129,1,1,1,1,0
Sium suave,native,herbaceous,0.3452258282022868,0.05655141938611675,0.33723207157344226,1,0,0,0,0
Cimicifuga simplex,native,herbaceous,-0.4620348003890698,0.3496553123438218,0.33079546655133013,1,1,0,1,0
Potentilla discolor,native,herbaceous,-2.043559753185769,-1.232391748928179,-1.3041645568637243,1,0,0,0,0
Asparagus cochinchinensis,native,herbaceous,-0.40821711893445767,-0.4841966382285447,2.094343436076169,1,1,1,1,0
Polystichum polyblepharum,native,herbaceous,0.40807613324192665,0.04757539751190874,0.03552455304556565,1,0,0,1,0
Lophatherum gracile,native,herbaceous,-0.019718066269981658,-0.8255702943232174,-0.6736682045293663,1,1,0,1,0
Eulalia speciosa,native,herbaceous,1.2241550870677986,-1.8673945570357269,-0.5377500304998777,1,1,1,0,0
Allium microdictyon,native,herbaceous,-0.5067822251622759,-0.46422494343058146,0.9111074152406863,1,1,0,0,0
Calamagrostis epigejos,native,herbaceous,0.4848530437934461,-1.820147217756273,-0.38550056860238346,1,1,0,0,0
Adenocaulon himalaicum,Aster_native,herbaceous,1.134399144889661,-0.7365296639827816,0.2964770716631109,1,1,1,1,0
Aster meyendorffii,Aster_native,herbaceous,1.4991616489310344,-1.7992612504194048,-1.1451922700379291,1,1,1,0,0
Petasites japonicus,Aster_native,herbaceous,0.4646992592751993,0.2160323921470219,-2.2337920214490605,1,1,1,1,0
Bothriochloa ischaemum,native,herbaceous,1.2241550870677986,-1.8673945570357269,-0.5377500304998777,1,1,0,1,0
Miscanthus sacchariflorus,native,herbaceous,0.6260010701158256,-2.2062422621586966,-0.14539992141206465,1,1,0,1,0
Melothria japonica,native,herbaceous,0.7321063331928698,-0.06221580838189705,0.6620194527652191,0,0,1,1,0
Xanthium canadense,Aster_exotic,herbaceous,0.7872730444464214,-0.9231631299571184,1.7941329720740458,0,0,0,1,0
Panicum bisulcatum,native,herbaceous,0.11044538106995279,0.11639041308164624,0.0017953709135068183,0,1,0,1,0
Poa sphondylodes,native,herbaceous,0.5483993828818132,-0.5034473309215894,-0.14786319361695055,1,1,1,1,0
Crassocephalum crepidioides,Aster_exotic,herbaceous,0.3970273303285024,0.34372437586991383,-1.4267234393428696,1,1,1,1,0
Arisaema ringens,native,herbaceous,-0.282335074633851,0.9669670151125638,1.5461257535557853,1,1,1,1,1
Glehnia littoralis,native,herbaceous,0.029129961384185454,0.5956422257384362,0.6591600332498581,1,0,0,0,0
Ajuga decumbens,native,herbaceous,1.2610887355065803,-0.9517513093099232,-1.2024859909439325,1,0,0,1,0
Semiaquilegia adoxoides,native,herbaceous,-0.30707399609193037,0.21887803152764834,0.3871603400095668,1,0,0,1,1
Boehmeria pannosa,native,herbaceous,-0.8896935143663838,1.1351982739299928,0.9215640915995765,1,1,0,1,0
Angelica dahurica,native,herbaceous,0.1336373018650388,0.6076401267883288,0.6093479747360295,1,0,0,1,0
Hierochloe odorata,native,herbaceous,0.5817035683857594,-0.5034473309215894,-0.1406303321204796,1,0,0,0,0
Corydalis incisa,native,herbaceous,-0.4686665991249492,0.5650800772665899,0.3611827516631862,1,0,0,1,0
Arachniodes aristatissima,native,herbaceous,0.39091972820571,0.07253237333494651,-0.005412060239898335,1,1,0,1,1
Lysimachia japonica,native,herbaceous,-0.5117320780849736,0.47977668334124146,-1.3749298324230068,1,1,0,0,0
Botrychium japonicum,native,herbaceous,-0.45655574020347534,0.3605020074642256,0.6053992804693007,1,1,0,0,0
Huperzia serrata,native,herbaceous,-0.6263059934779301,1.349428872753885,0.654850130668796,1,1,0,1,1
Athyrium alpestre,native,herbaceous,0.8241955965605126,-0.048874927665027205,0.050536889884258356,1,1,0,1,0
Goodyera rosulacea,native,herbaceous,-0.19735351743089818,-0.13029909108643759,1.2106011119900166,1,0,0,0,0
Pimpinella hallaisanensis,native,herbaceous,0.37479887908436293,0.3821148591227892,0.6643148363887147,1,0,0,0,0
Brachypodium sylvaticum,native,herbaceous,-0.6181993023224154,-2.046563760392508,0.268723562589129,1,0,0,0,0
Calanthe discolor,native,herbaceous,-0.34201809780964454,-0.2466684598880435,1.1432575014533175,1,0,1,1,1
Ainsliaea apiculata,Aster_native,herbaceous,0.9175720215143416,-0.7598819323823237,0.1980724080970776,1,1,0,1,1
Lemmaphyllum microphyllum,native,herbaceous,0.6886464397475314,0.007751238648575978,0.016033094279675652,1,1,0,1,1
Goodyera schlechtendaliana,native,herbaceous,-0.2192432772443643,-0.13029909108643759,1.240348971050118,1,1,0,1,1
Cyclosorus acuminatus,native,herbaceous,0.6927950539561243,0.15677616299959288,-0.050228330853713435,1,1,0,0,0
Cyrtomium falcatum,native,herbaceous,0.39091972820571,0.07253237333494651,-0.005412060239898335,1,0,0,1,0
Polystichum tagawanum,native,herbaceous,0.40807613324192665,0.04757539751190874,0.03552455304556565,1,1,0,0,0
Hydrocotyle maritima,native,herbaceous,-0.213846339134834,1.2500324636824514,-0.6371658304081934,1,0,0,0,0
Dryopteris monticola,native,herbaceous,0.35155624198463553,-0.01293815160738312,0.025077344533973398,1,1,0,1,0
Farfugium japonicum,Aster_native,herbaceous,0.5993562814891034,0.47248265043156584,-0.11893338603038446,1,1,0,1,0
Sasa quelpaertensis,native,herbaceous,2.672992252612962,-1.9729885068803443,-0.5551440442500352,1,1,1,1,1
Gynostemma pentaphyllum,native,herbaceous,0.6364384095126269,0.1926909565220619,0.6017426923995753,1,1,0,1,1
Dryopteris uniformis,native,herbaceous,0.35155624198463553,-0.01293815160738312,0.025077344533973398,1,1,0,1,0
Kirengeshoma koreana,native,herbaceous,-0.25806864649503247,0.25958344897686886,-0.6332722929897692,0,0,0,1,0
Acalypha australis,native,herbaceous,-0.6594391592869802,1.1341937387257663,-0.1843854959344628,1,1,0,1,0
Aconitum pseudolaeve,native,herbaceous,-0.30711080829955223,0.256095159571028,0.43355085136546145,1,1,1,1,0
Hylomecon vernalis,native,herbaceous,-0.5304785089467506,0.6563556423455704,0.31942900353314807,1,1,1,1,0
Scopolia japonica,native,herbaceous,1.1862161957957695,-0.0024633776410146304,-0.8475824111141558,1,1,0,1,0
Hemerocallis thunbergii,native,herbaceous,-0.40072119582613186,-0.11629679817964461,1.2186804778196485,1,0,0,0,0
Geranium thunbergii,native,herbaceous,0.02139907738116358,0.23210231171155532,0.46346398507853287,1,1,0,1,0
Aeschynomene indica,native,herbaceous,1.7397700449658697,-0.5796448155668298,1.2204221728412126,1,0,0,1,0
Corydalis pallida,native,herbaceous,-0.4705303311790525,0.5632671054918109,0.36159644461824564,1,1,1,1,0
Lilium distichum,native,herbaceous,-0.5712921366107313,0.703786382921999,1.811586475120913,1,1,1,1,0
Arachniodes amabilis,native,herbaceous,0.39091972820571,0.07253237333494651,-0.005412060239898335,1,0,1,1,0
Maianthemum bifolium,native,herbaceous,-0.6536491797594217,-0.454200318329746,2.0638115348850867,1,0,0,0,0
Sanicula tuberculata,native,herbaceous,0.023580251942930598,1.5244447862996457,0.08694371492180408,1,1,0,1,0
Hosta minor,native,herbaceous,-0.5297660936142222,-0.5079215658016077,0.7385353235253155,1,1,0,1,0
Impatiens noli-tangere,native,herbaceous,-0.4490004035517039,0.32933411670818147,-0.04033421118884777,1,1,0,1,0
Phlomis umbrosa,native,herbaceous,1.2852138294386826,-0.9802046379415643,-0.7863839815124551,1,1,0,1,0
Polystichum lepidocaulon,native,herbaceous,0.40807613324192665,0.04757539751190874,0.03552455304556565,0,1,0,1,0
Stachys japonica,native,herbaceous,1.254845993587126,-0.9627486957302034,-1.2024859909439325,0,1,0,1,0
Cimicifuga japonica,native,herbaceous,-0.4620348003890698,0.3496553123438218,0.33079546655133013,1,1,0,1,0
Coniogramme intermedia,native,herbaceous,-0.19922179662108577,-0.15463594859928545,0.3561801880188539,1,1,1,1,1
Dimeria ornithopoda,native,herbaceous,0.8973998893119643,-1.4110145321262537,-0.4561150845271364,1,0,0,0,0
Carex maximowiczii,native,herbaceous,-1.3076826978641918,-0.7570563258198544,-0.20914532972212566,1,0,0,0,0
Haloragis micrantha,native,herbaceous,-1.0531714325807608,1.0764531443633987,-0.9550886228351857,1,0,0,0,0
Cynanchum amplexicaule,native,herbaceous,1.477604545777825,-0.039838847568059804,-1.1614245659288323,1,0,0,0,0
